Date,Temperature (F),Humidity,Wind Speed (mph),Precipitation (inches),Pressure (mb)
2022-08-20,78.1,59.1,10.0,0.0,1011.9
2022-08-21,77.3,65.9,9.1,0.0,1010.5
2022-08-22,77.2,68.8,8.6,0.0,1008.8
2022-08-23,77.6,67.9,8.7,0.0,1011.1
2022-08-24,77.6,65.9,9.2,0.0,1014.3
2022-08-25,78.6,65.4,9.1,0.0,1013.7
2022-08-26,78.2,73.3,9.9,0.014,1010.8
2022-08-27,76.8,73.6,8.4,0.004,1009.8
2022-08-28,77.7,73.5,10.5,0.0,1012.6
2022-08-29,78.1,71.9,10.6,0.0,1015.9
2022-08-30,76.9,75.8,17.1,0.033,1016.4
2022-08-31,75.1,72.5,9.8,0.0,1013.2
2022-09-01,76.6,70.1,12.9,0.0,1011.7
2022-09-02,73.5,76.2,11.1,0.055,1013.5
2022-09-03,73.7,72.4,9.8,0.057,1013.8
2022-09-04,74.5,72.6,11.7,0.0,1017.6
2022-09-05,75.5,70.7,10.4,0.0,1020.6
2022-09-06,75.7,71.1,11.0,0.009,1018.0
2022-09-07,75.9,76.2,9.7,0.005,1014.9
2022-09-08,76.6,61.8,17.8,0.314,1011.0
2022-09-09,79.1,35.4,17.2,0.0,1012.3
2022-09-10,73.4,46.6,13.0,0.0,1013.2
2022-09-11,71.4,60.9,8.1,0.0,1014.4
2022-09-12,71.3,69.7,9.4,0.0,1014.8
2022-09-13,72.0,74.5,8.0,0.0,1013.9
2022-09-14,71.5,82.8,8.5,0.208,1012.1
2022-09-15,77.9,60.7,18.3,0.032,1007.7
2022-09-16,79.3,41.0,20.6,0.0,1004.1
2022-09-17,71.4,39.8,18.6,0.0,1005.6
2022-09-18,66.7,58.6,9.6,0.0,1014.1
2022-09-19,67.6,62.3,11.6,0.0,1011.8
2022-09-20,68.3,62.5,8.4,0.0,1014.8
2022-09-21,67.5,61.8,13.8,0.0,1017.3
2022-09-22,67.6,57.3,10.9,0.0,1019.3
2022-09-23,67.1,59.8,9.1,0.0,1019.1
2022-09-24,62.2,84.8,6.5,0.44,1014.3
2022-09-25,65.3,80.5,14.7,0.128,1010.8
2022-09-26,65.6,60.5,17.1,0.0,1006.2
2022-09-27,68.0,37.9,22.9,0.0,1001.3
2022-09-28,69.1,47.0,21.2,0.0,1001.2
2022-09-29,67.7,51.4,17.3,0.0,999.0
2022-09-30,62.6,58.0,7.3,0.003,1005.7
2022-10-01,64.5,57.4,22.9,0.034,1016.6
2022-10-02,67.6,69.2,10.4,0.0,1019.6
2022-10-03,66.6,72.0,7.4,0.0,1018.2
2022-10-04,64.7,72.5,7.7,0.0,1020.9
2022-10-05,65.1,77.7,8.7,0.0,1025.7
2022-10-06,64.3,80.0,9.0,0.006,1027.1
2022-10-07,64.7,76.8,8.3,0.002,1024.1
2022-10-08,63.2,79.9,5.4,0.074,1019.6
2022-10-09,62.8,90.1,5.8,1.54,1019.0
2022-10-10,65.1,81.5,9.2,0.004,1019.1
2022-10-11,63.8,79.6,7.4,0.0,1020.3
2022-10-12,65.1,74.0,8.5,0.0,1020.6
2022-10-13,65.4,72.0,11.6,0.0,1019.7
2022-10-14,65.8,73.9,11.2,0.0,1016.4
2022-10-15,63.8,78.5,8.9,0.0,1016.1
2022-10-16,64.2,82.5,10.6,0.002,1021.8
2022-10-17,65.4,76.4,8.3,0.002,1027.1
2022-10-18,65.0,75.8,7.9,0.0,1026.7
2022-10-19,63.1,82.9,7.2,0.0,1022.0
2022-10-20,64.2,82.7,7.1,0.002,1020.4
2022-10-21,65.6,87.5,6.5,0.096,1017.9
2022-10-22,68.0,87.5,7.1,0.003,1017.3
2022-10-23,68.4,80.6,8.1,0.002,1019.8
2022-10-24,67.7,85.3,5.7,0.0,1018.1
2022-10-25,65.9,83.8,6.8,0.004,1018.4
2022-10-26,65.7,84.2,9.0,0.002,1021.5
2022-10-27,64.9,82.8,7.6,0.004,1026.1
2022-10-28,64.5,80.0,5.0,0.0,1026.7
2022-10-29,64.8,66.8,6.4,0.0,1024.8
2022-10-30,61.8,73.5,6.1,0.0,1022.7
2022-10-31,61.6,79.2,7.6,0.008,1022.6
2022-11-01,59.9,84.7,6.7,0.765,1022.7
2022-11-02,60.4,83.6,6.5,0.002,1022.5
2022-11-03,58.2,88.2,7.0,0.84,1017.2
2022-11-04,59.2,55.0,19.1,0.021,1005.0
2022-11-05,55.8,56.4,8.5,0.055,1011.3
2022-11-06,54.6,65.1,10.4,0.006,1017.0
2022-11-07,55.2,75.2,6.4,0.0,1019.2
2022-11-08,56.9,80.8,7.0,0.002,1020.0
2022-11-09,60.2,85.3,6.5,0.173,1017.7
2022-11-10,61.7,81.8,7.4,0.003,1022.5
2022-11-11,58.6,78.5,7.4,0.0,1030.8
2022-11-12,56.2,78.4,5.9,0.0,1028.0
2022-11-13,58.2,71.3,10.8,0.0,1021.7
2022-11-14,55.5,77.7,6.3,0.028,1020.7
2022-11-15,57.7,88.4,6.1,0.528,1013.6
2022-11-16,59.5,76.1,12.2,0.038,1003.7
2022-11-17,60.3,63.8,15.9,0.002,1001.4
2022-11-18,59.9,53.7,15.9,0.012,1001.5
2022-11-19,52.5,62.0,9.2,0.0,1004.4
2022-11-20,50.8,61.3,9.7,0.0,1010.4
2022-11-21,49.0,73.6,7.9,0.278,1007.0
2022-11-22,54.6,54.3,21.2,0.046,995.5
2022-11-23,51.8,57.0,10.3,0.0,1003.3
2022-11-24,53.0,65.4,8.8,0.0,1013.7
2022-11-25,54.1,69.8,8.2,0.0,1016.9
2022-11-26,52.3,68.4,7.0,0.0,1023.1
2022-11-27,48.8,70.4,7.9,0.0,1025.6
2022-11-28,48.3,78.5,5.9,0.02,1017.0
2022-11-29,47.0,88.3,7.1,0.034,1013.5
2022-11-30,46.4,76.0,6.4,0.028,1015.0
2022-12-01,48.1,76.6,7.3,0.004,1016.6
2022-12-02,46.3,78.1,8.8,0.005,1015.9
2022-12-03,49.8,81.1,9.6,0.662,1010.4
2022-12-04,50.7,91.2,6.2,0.656,1012.1
2022-12-05,48.8,82.6,8.5,0.012,1017.0
2022-12-06,45.3,76.1,7.1,0.0,1014.9
2022-12-07,45.4,79.3,6.7,0.004,1011.5
2022-12-08,46.5,83.0,5.9,0.102,1009.3
2022-12-09,51.4,93.5,6.1,0.983,1000.7
2022-12-10,48.8,85.0,7.1,0.006,997.7
2022-12-11,40.2,65.4,7.3,0.0,1001.0
2022-12-12,42.4,59.0,7.4,0.005,1006.7
2022-12-13,43.9,92.4,6.8,0.35,1006.5
2022-12-14,48.7,86.5,6.6,0.023,1003.4
2022-12-15,49.3,92.9,8.5,2.213,1001.0
2022-12-16,52.2,89.0,6.1,0.016,1003.1
2022-12-17,48.6,82.9,8.7,0.0,1015.1
2022-12-18,47.3,80.5,7.1,0.0,1029.1
2022-12-19,49.3,84.7,6.0,0.0,1031.9
2022-12-20,53.2,87.2,6.6,0.003,1027.1
2022-12-21,54.4,93.8,5.9,0.177,1019.5
2022-12-22,52.4,86.7,7.0,0.0,1017.0
2022-12-23,55.0,79.5,17.0,0.0,1014.5
2022-12-24,53.0,87.7,7.3,0.0,1016.0
2022-12-25,55.1,85.2,7.2,0.0,1022.2
2022-12-26,54.1,85.1,7.3,0.0,1024.9
2022-12-27,51.4,81.6,6.5,0.0,1024.9
2022-12-28,49.1,77.4,8.1,0.0,1025.0
2022-12-29,52.1,82.7,5.4,0.0,1021.1
2022-12-30,52.5,87.9,6.2,0.008,1020.5
2022-12-31,52.8,85.9,6.4,0.0,1028.1
2023-01-01,54.7,88.8,6.4,0.0,1030.0
2023-01-02,54.4,86.2,8.6,0.0,1028.1
2023-01-03,55.0,85.2,5.4,0.0,1028.0
2023-01-04,52.4,85.4,7.4,0.0,1029.5
2023-01-05,51.3,80.4,6.4,0.0,1024.4
2023-01-06,51.2,82.5,6.0,0.0,1024.5
2023-01-07,54.2,79.5,7.1,0.007,1022.6
2023-01-08,51.6,94.9,6.2,1.041,1013.8
2023-01-09,55.0,51.5,20.5,0.0,1007.5
2023-01-10,52.3,40.1,25.2,0.0,1018.9
2023-01-11,48.0,64.9,8.8,0.0,1019.9
2023-01-12,48.6,70.9,8.2,0.0,1022.1
2023-01-13,47.5,72.9,6.9,0.0,1019.2
2023-01-14,48.3,69.9,9.3,0.0,1021.1
2023-01-15,48.6,70.9,11.9,0.0,1013.3
2023-01-16,46.4,63.4,18.3,0.033,1001.4
2023-01-17,47.5,68.0,18.4,0.007,989.2
2023-01-18,44.9,54.9,16.1,0.0,992.9
2023-01-19,42.9,41.4,10.7,0.0,1001.6
2023-01-20,40.6,49.8,12.1,0.0,1007.2
2023-01-21,39.0,42.3,7.3,0.0,1011.1
2023-01-22,39.6,47.1,8.0,0.0,1015.2
2023-01-23,39.7,57.2,7.1,0.012,1017.3
2023-01-24,48.1,62.7,14.6,0.068,1024.5
2023-01-25,43.0,65.2,6.5,0.0,1022.2
2023-01-26,42.2,69.7,10.6,0.0,1012.7
2023-01-27,41.8,69.5,7.2,0.0,1010.7
2023-01-28,42.7,67.0,10.2,0.0,1016.3
2023-01-29,40.8,65.2,11.1,0.0,1023.1
2023-01-30,40.9,68.0,9.0,0.0,1020.0
2023-01-31,45.8,68.9,9.9,0.0,1022.1
2023-02-01,46.1,71.1,8.0,0.0,1022.6
2023-02-02,47.6,70.9,7.3,0.0,1023.9
2023-02-03,46.1,72.2,6.9,0.0,1026.6
2023-02-04,48.1,78.0,8.0,0.0,1022.6
2023-02-05,48.2,74.7,13.8,0.005,1027.6
2023-02-06,50.0,53.9,19.7,0.003,1029.0
2023-02-07,46.1,47.5,18.9,0.0,1031.3
2023-02-08,40.4,50.2,16.2,0.0,1032.0
2023-02-09,37.5,52.7,10.0,0.0,1033.8
2023-02-10,38.2,63.3,6.8,0.0,1035.8
2023-02-11,41.2,66.3,7.9,0.0,1035.2
2023-02-12,42.7,65.8,6.1,0.0,1033.5
2023-02-13,45.4,69.0,6.9,0.0,1035.9
2023-02-14,46.0,74.6,7.9,0.0,1034.4
2023-02-15,46.5,77.5,7.3,0.0,1030.3
2023-02-16,46.9,77.2,7.9,0.0,1030.2
2023-02-17,47.6,77.2,9.0,0.0,1030.8
2023-02-18,47.6,81.2,5.8,0.0,1029.4
2023-02-19,52.5,78.6,6.8,0.0,1024.5
2023-02-20,53.0,75.4,5.6,0.0,1025.7
2023-02-21,51.9,78.5,8.2,0.0,1021.8
2023-02-22,52.3,81.2,7.2,0.0,1017.8
2023-02-23,51.9,83.2,8.6,0.003,1015.0
2023-02-24,52.9,81.8,9.3,0.021,1011.1
2023-02-25,51.6,81.6,5.5,0.005,1001.6
2023-02-26,46.8,81.9,14.1,0.541,996.4
2023-02-27,46.3,64.9,10.1,0.136,1008.9
2023-02-28,48.9,62.4,9.1,0.067,1014.2
2023-03-01,46.6,72.3,11.6,0.048,1013.0
2023-03-02,49.7,69.9,5.7,0.0,1014.0
2023-03-03,48.1,68.8,8.2,0.0,1014.8
2023-03-04,49.1,69.0,11.9,0.0,1016.0
2023-03-05,47.6,71.6,8.9,0.0,1011.6
2023-03-06,48.7,64.7,15.3,0.0,1006.2
2023-03-07,49.6,57.3,20.1,0.008,1004.6
2023-03-08,54.4,63.2,21.7,0.0,1005.4
2023-03-09,62.4,51.9,16.9,0.0,1005.6
2023-03-10,63.3,41.7,25.8,0.002,1002.2
2023-03-11,67.2,43.6,24.4,0.004,1001.4
2023-03-12,61.5,54.4,14.7,0.0,1011.0
2023-03-13,55.8,75.0,7.9,0.0,1015.7
2023-03-14,58.8,53.4,24.2,0.04,1004.9
2023-03-15,55.0,37.9,16.9,0.0,1011.1
2023-03-16,50.5,60.5,11.2,0.0,1019.2
2023-03-17,50.0,65.3,10.7,0.0,1020.1
2023-03-18,52.3,71.5,12.6,0.0,1017.5
2023-03-19,54.4,81.1,7.7,0.078,1019.2
2023-03-20,54.2,78.2,6.2,0.004,1018.6
2023-03-21,54.0,74.2,7.5,0.0,1017.2
2023-03-22,54.8,79.8,8.9,0.0,1016.5
2023-03-23,54.8,82.0,14.0,0.0,1017.1
2023-03-24,55.4,84.7,13.8,0.0,1016.4
2023-03-25,62.7,44.4,17.4,0.001,1013.9
2023-03-26,59.8,46.7,21.3,0.0,1009.7
2023-03-27,60.1,37.8,21.0,0.0,1008.7
2023-03-28,52.0,40.4,11.8,0.0,1022.8
2023-03-29,52.3,60.3,10.8,0.0,1023.9
2023-03-30,55.3,78.7,15.9,0.0,1022.1
2023-03-31,58.0,68.3,17.8,0.0,1013.2
2023-04-01,62.1,36.0,22.9,0.0,1008.2
2023-04-02,56.6,54.4,10.2,0.002,1008.4
2023-04-03,57.1,51.3,13.3,0.012,1010.9
2023-04-04,52.0,66.8,11.7,0.071,1012.8
2023-04-05,48.5,70.0,10.3,0.011,1016.5
2023-04-06,50.5,71.2,10.2,0.0,1018.1
2023-04-07,53.6,69.4,13.5,0.0,1014.7
2023-04-08,53.7,66.6,11.6,0.0,1016.4
2023-04-09,53.7,71.9,8.2,0.0,1019.1
2023-04-10,54.7,75.5,8.9,0.0,1022.0
2023-04-11,58.0,70.0,13.1,0.0,1016.6
2023-04-12,58.5,76.0,9.1,0.01,1009.1
2023-04-13,58.1,43.6,21.0,0.012,1002.9
2023-04-14,58.6,34.7,19.9,0.0,1004.9
2023-04-15,55.7,66.6,15.3,0.035,1005.2
2023-04-16,56.1,61.4,9.1,0.0,1011.5
2023-04-17,58.9,58.2,10.8,0.045,1013.4
2023-04-18,58.0,58.1,7.5,0.001,1014.4
2023-04-19,59.9,54.7,12.7,0.009,1014.4
2023-04-20,58.0,69.4,12.0,0.001,1009.9
2023-04-21,56.8,75.9,9.6,0.0,1013.0
2023-04-22,57.8,70.4,9.8,0.0,1014.5
2023-04-23,58.8,77.6,9.7,0.01,1012.6
2023-04-24,66.3,41.5,19.4,0.0,1008.0
2023-04-25,65.5,36.8,18.6,0.0,1007.8
2023-04-26,59.2,58.6,8.6,0.0,1013.4
2023-04-27,58.7,74.2,8.8,0.0,1016.8
2023-04-28,59.9,77.4,10.5,0.0,1018.8
2023-04-29,62.7,79.1,8.4,0.0,1014.6
2023-04-30,61.8,86.0,3.9,0.185,1013.0
2023-05-01,60.0,86.7,6.1,0.211,1012.4
2023-05-02,62.7,65.4,14.1,0.004,1013.0
2023-05-03,63.1,62.1,10.5,0.0,1017.7
2023-05-04,63.9,66.3,12.4,0.0,1020.3
2023-05-05,63.9,68.2,10.1,0.0,1019.1
2023-05-06,62.8,77.1,11.1,0.0,1016.6
2023-05-07,62.7,80.5,8.6,0.007,1016.8
2023-05-08,64.5,71.7,8.4,0.0,1016.9
2023-05-09,65.2,72.2,10.7,0.031,1015.6
2023-05-10,65.2,65.5,15.7,0.012,1009.8
2023-05-11,63.0,58.2,15.0,0.001,1010.1
2023-05-12,57.9,74.5,11.4,0.114,1011.5
2023-05-13,59.6,74.9,9.9,0.043,1015.4
2023-05-14,59.3,73.5,11.7,0.01,1012.5
2023-05-15,60.4,74.8,8.5,0.381,1008.2
2023-05-16,63.5,63.0,9.4,0.006,1004.2
2023-05-17,63.1,67.0,12.0,0.083,1009.8
2023-05-18,62.6,73.7,7.7,0.075,1015.3
2023-05-19,60.2,83.2,7.8,0.252,1015.3
2023-05-20,60.6,85.7,6.1,0.085,1011.6
2023-05-21,65.3,78.7,7.5,0.279,1011.0
2023-05-22,69.4,64.2,7.8,0.012,1012.5
2023-05-23,68.4,68.4,7.3,0.001,1013.1
2023-05-24,66.4,76.1,10.8,0.01,1013.2
2023-05-25,67.3,74.2,9.1,0.312,1016.1
2023-05-26,70.1,58.7,13.4,0.008,1018.4
2023-05-27,70.3,62.9,9.1,0.0,1016.6
2023-05-28,69.3,64.0,9.4,0.0,1014.0
2023-05-29,69.4,62.1,10.4,0.008,1013.3
2023-05-30,71.1,57.5,8.8,0.026,1014.0
2023-05-31,70.5,58.2,8.6,0.023,1014.9
2023-06-01,68.9,62.8,9.3,0.006,1015.2
2023-06-02,68.8,69.1,10.7,0.035,1013.5
2023-06-03,68.3,74.9,10.3,0.019,1014.6
2023-06-04,67.8,76.8,9.1,0.0,1015.6
2023-06-05,66.9,79.3,9.1,0.319,1015.2
2023-06-06,68.4,80.1,11.8,0.026,1015.2
2023-06-07,69.4,79.3,10.0,0.159,1015.7
2023-06-08,70.1,78.3,8.1,0.002,1013.9
2023-06-09,70.3,78.8,8.7,0.0,1012.4
2023-06-10,69.7,83.0,8.6,0.504,1011.5
2023-06-11,71.2,82.7,9.6,0.014,1011.8
2023-06-12,72.4,78.3,7.9,0.023,1011.4
2023-06-13,69.7,82.8,10.0,0.624,1009.0
2023-06-14,68.7,85.9,8.6,0.426,1010.1
2023-06-15,69.9,77.3,14.7,0.465,1012.9
2023-06-16,71.9,70.5,7.8,0.0,1013.7
2023-06-17,72.8,76.0,10.0,0.0,1014.0
2023-06-18,73.7,79.6,9.4,0.0,1015.7
2023-06-19,75.5,77.2,10.3,0.0,1015.9
2023-06-20,76.1,64.4,12.4,0.0,1015.1
2023-06-21,77.0,60.7,11.2,0.0,1016.6
2023-06-22,78.0,53.8,9.7,0.0,1016.2
2023-06-23,76.2,65.3,8.8,0.0,1015.3
2023-06-24,77.6,56.4,7.3,0.0,1016.4
2023-06-25,77.6,55.9,10.6,0.0,1015.7
2023-06-26,77.0,69.2,8.9,0.0,1014.9
2023-06-27,76.1,75.5,9.7,0.0,1012.9
2023-06-28,78.4,68.4,8.3,0.0,1011.9
2023-06-29,77.9,71.3,11.5,0.046,1014.3
2023-06-30,74.4,72.6,13.8,0.033,1010.6
2023-07-01,74.7,60.7,14.7,0.072,1008.5
2023-07-02,75.3,66.0,12.0,0.0,1009.7
2023-07-03,75.5,69.8,9.5,0.007,1012.0
2023-07-04,75.6,68.8,10.2,0.0,1013.5
2023-07-05,75.5,66.6,10.2,0.0,1013.8
2023-07-06,76.7,64.4,10.1,0.043,1014.4
2023-07-07,79.3,60.5,11.9,0.0,1017.8
2023-07-08,83.4,48.1,13.1,0.0,1017.6
2023-07-09,81.3,53.4,10.8,0.0,1019.3
2023-07-10,80.8,57.7,7.8,0.0,1019.5
2023-07-11,79.8,69.3,11.2,0.0,1017.2
2023-07-12,80.2,74.2,12.7,0.0,1014.1
2023-07-13,82.8,63.0,16.7,0.001,1012.6
2023-07-14,79.9,63.6,10.1,0.0,1015.4
2023-07-15,78.5,69.8,12.3,0.0,1015.5
2023-07-16,78.8,71.6,10.8,0.0,1015.2
2023-07-17,80.5,73.6,14.6,0.0,1017.2
2023-07-18,82.0,71.3,10.8,0.0,1016.9
2023-07-19,82.0,70.3,11.8,0.0,1012.3
2023-07-20,82.3,67.0,10.4,0.0,1008.7
2023-07-21,83.6,52.3,14.2,0.0,1007.7
2023-07-22,85.2,32.7,17.9,0.0,1011.8
2023-07-23,80.7,49.6,10.0,0.0,1014.7
2023-07-24,80.1,67.9,10.0,0.001,1009.0
2023-07-25,81.8,43.9,24.0,0.001,1003.1
2023-07-26,77.1,35.4,19.0,0.002,1008.5
2023-07-27,73.9,51.6,11.6,0.0,1013.4
2023-07-28,75.0,70.0,12.2,0.045,1013.6
2023-07-29,76.1,75.0,10.2,0.0,1013.6
2023-07-30,80.4,61.1,18.7,0.0,1012.2
2023-07-31,77.9,59.6,11.7,0.0,1011.8
2023-08-01,79.8,50.5,19.9,0.004,1006.2
2023-08-02,78.8,63.0,11.6,0.0,1006.5
2023-08-03,83.2,42.8,18.6,0.0,1005.8
2023-08-04,75.7,41.2,21.3,0.001,1006.2
2023-08-05,73.3,47.0,11.6,0.0,1007.1
2023-08-06,75.6,40.8,18.2,0.0,1006.8
2023-08-07,72.5,37.6,14.3,0.0,1012.9
2023-08-08,70.4,53.4,10.8,0.0,1016.0
2023-08-09,70.8,65.8,9.7,0.0,1016.3
2023-08-10,72.5,64.6,10.4,0.0,1017.7
2023-08-11,75.3,62.6,9.2,0.0,1020.1
2023-08-12,78.3,57.6,7.8,0.0,1019.6
2023-08-13,76.7,64.8,9.6,0.0,1017.9
2023-08-14,77.1,63.1,8.6,0.0,1016.8
2023-08-15,78.2,56.3,11.1,0.0,1016.5
2023-08-16,78.1,59.4,8.4,0.0,1016.7
2023-08-17,78.5,60.5,10.0,0.035,1015.6
2023-08-18,78.9,56.9,8.3,0.0,1015.0
2023-08-19,80.7,52.3,7.8,0.0,1015.9
2023-08-20,83.0,48.7,7.9,0.0,1017.5
2023-08-21,84.9,50.2,10.1,0.0,1018.5
2023-08-22,85.4,50.6,7.3,0.0,1016.6
2023-08-23,85.5,50.4,7.7,0.0,1014.7
2023-08-24,84.2,56.1,8.4,0.0,1014.7
2023-08-25,81.7,57.6,12.2,0.0,1013.2
2023-08-26,82.1,61.2,18.7,0.0,1010.9
2023-08-27,73.9,75.0,10.3,0.266,1007.0
2023-08-28,67.6,75.2,16.9,0.691,998.5
2023-08-29,70.0,56.5,17.6,0.0,1001.9
2023-08-30,71.0,56.8,9.9,0.0,1005.7
2023-08-31,71.1,60.6,9.6,0.0,1012.8
2023-09-01,70.3,72.9,10.6,0.0,1018.3
2023-09-02,73.4,70.4,10.2,0.012,1019.6
2023-09-03,73.7,59.5,8.0,0.0,1021.2
2023-09-04,76.2,55.0,10.0,0.0,1019.7
2023-09-05,74.6,59.1,9.4,0.0,1018.9
2023-09-06,73.7,59.6,9.8,0.0,1019.1
2023-09-07,74.7,51.9,10.2,0.0,1018.3
2023-09-08,74.5,54.6,10.4,0.0,1018.0
2023-09-09,74.4,57.6,7.8,0.0,1017.4
2023-09-10,74.7,58.4,9.9,0.0,1017.6
2023-09-11,74.3,61.7,9.5,0.0,1015.5
2023-09-12,73.2,70.1,9.0,0.0,1015.2
2023-09-13,75.5,71.4,19.2,0.016,1016.0
