Date,Temperature (F),Humidity,Wind Speed (mph),Precipitation (inches),Pressure (mb)
2008-08-09,78.3,37.5,13.7,0.0,1009.7
2008-08-10,74.0,52.7,10.5,0.0,1011.7
2008-08-11,72.7,71.6,9.8,0.059,1009.7
2008-08-12,75.1,75.9,10.4,0.078,1007.7
2008-08-13,78.2,58.0,16.9,0.324,1010.0
2008-08-14,74.5,59.4,10.3,0.0,1012.3
2008-08-15,73.7,50.9,21.3,0.0,1005.4
2008-08-16,69.5,47.2,11.4,0.0,1007.5
2008-08-17,70.3,59.1,10.9,0.0,1011.0
2008-08-18,71.2,67.5,9.7,0.0,1016.2
2008-08-19,72.1,70.9,9.5,0.0,1015.7
2008-08-20,75.3,60.2,12.5,0.0,1013.1
2008-08-21,72.9,65.7,9.4,0.0,1016.2
2008-08-22,73.6,68.1,13.1,0.0,1014.1
2008-08-23,75.4,52.9,14.8,0.0,1008.1
2008-08-24,72.5,54.7,10.8,0.0,1010.8
2008-08-25,71.2,60.9,9.8,0.0,1014.5
2008-08-26,73.5,56.6,9.2,0.0,1018.4
2008-08-27,75.2,55.0,10.3,0.0,1018.3
2008-08-28,75.4,54.3,8.3,0.0,1016.0
2008-08-29,74.5,62.6,8.5,0.0,1015.0
2008-08-30,74.0,69.3,9.5,0.0,1015.1
2008-08-31,73.0,69.4,8.9,0.0,1015.6
2008-09-01,73.6,71.4,10.2,0.007,1015.0
2008-09-02,72.7,70.4,11.1,0.0,1014.5
2008-09-03,72.5,74.0,13.9,0.002,1012.8
2008-09-04,73.9,78.8,10.5,0.039,1010.5
2008-09-05,75.2,76.1,12.0,0.0,1010.3
2008-09-06,76.0,76.7,11.2,0.002,1010.0
2008-09-07,73.2,55.2,18.9,0.025,1010.5
2008-09-08,69.8,51.0,10.0,0.0,1014.5
2008-09-09,69.3,63.9,9.8,0.0,1018.1
2008-09-10,75.0,54.1,7.4,0.0,1016.0
2008-09-11,73.0,65.3,12.2,0.0,1011.9
2008-09-12,74.9,64.4,15.9,0.075,1007.9
2008-09-13,67.0,57.0,18.3,0.001,1004.8
2008-09-14,65.1,60.9,12.6,0.296,1008.4
2008-09-15,64.7,58.7,12.0,0.0,1009.0
2008-09-16,63.6,59.5,11.6,0.0,1011.7
2008-09-17,64.1,63.1,14.7,0.0,1015.6
2008-09-18,65.5,70.4,10.7,0.009,1018.4
2008-09-19,65.9,84.5,13.8,0.356,1016.8
2008-09-20,64.2,80.5,9.1,0.187,1018.4
2008-09-21,63.3,81.9,7.0,0.731,1015.8
2008-09-22,61.9,79.2,11.1,0.026,1012.6
2008-09-23,62.4,68.4,14.5,0.005,1011.6
2008-09-24,60.7,69.0,10.2,0.004,1014.6
2008-09-25,59.6,70.1,8.7,0.063,1017.6
2008-09-26,59.7,75.0,13.0,0.1,1021.5
2008-09-27,58.8,68.8,10.1,0.0,1023.7
2008-09-28,61.3,68.4,10.4,0.009,1022.9
2008-09-29,61.4,71.1,10.5,0.0,1019.1
2008-09-30,61.1,73.7,7.0,0.0,1014.6
2008-10-01,62.3,66.9,10.5,0.0,1011.6
2008-10-02,64.4,60.2,18.1,0.0,1008.6
2008-10-03,63.4,39.1,22.1,0.0,1006.6
2008-10-04,59.1,37.1,15.4,0.0,1012.2
2008-10-05,57.4,53.8,16.1,0.0,1017.4
2008-10-06,59.1,61.8,8.9,0.0,1019.0
2008-10-07,61.1,75.9,11.0,0.0,1019.1
2008-10-08,61.9,82.8,9.5,0.501,1017.1
2008-10-09,66.8,69.2,11.0,0.317,1023.1
2008-10-10,63.6,69.3,9.5,0.002,1029.6
2008-10-11,62.4,70.0,9.2,0.0,1030.9
2008-10-12,61.3,69.8,7.6,0.002,1029.1
2008-10-13,62.2,76.8,6.9,0.0,1023.7
2008-10-14,65.0,77.2,7.6,0.0,1019.5
2008-10-15,63.3,82.5,7.6,0.002,1019.8
2008-10-16,68.1,69.6,15.8,0.0,1015.5
2008-10-17,65.3,65.8,12.2,0.0,1010.9
2008-10-18,62.6,76.0,10.4,0.0,1017.4
2008-10-19,60.6,82.8,6.5,0.002,1022.6
2008-10-20,62.6,83.4,6.8,0.0,1023.2
2008-10-21,63.3,82.4,7.1,0.0,1018.5
2008-10-22,64.4,80.7,9.9,0.108,1015.2
2008-10-23,65.6,73.9,11.7,0.001,1018.1
2008-10-24,64.4,79.6,9.2,0.016,1021.1
2008-10-25,63.5,78.7,7.4,0.01,1024.5
2008-10-26,61.8,76.5,10.6,0.002,1023.8
2008-10-27,60.4,76.1,12.9,0.002,1014.4
2008-10-28,59.3,81.1,6.9,0.895,1004.9
2008-10-29,57.5,88.6,12.4,0.534,999.0
2008-10-30,48.3,73.2,18.9,0.142,1000.6
2008-10-31,52.8,91.6,8.4,1.26,1005.8
2008-11-01,58.5,85.9,6.9,0.118,1010.0
2008-11-02,62.5,80.0,20.9,0.324,1012.9
2008-11-03,57.4,88.2,8.0,0.369,1013.9
2008-11-04,58.8,83.0,15.8,1.251,1009.1
2008-11-05,55.3,89.3,7.7,0.887,1013.0
2008-11-06,54.8,86.2,6.9,1.672,1014.7
2008-11-07,53.8,86.4,6.2,0.559,1015.9
2008-11-08,51.9,82.5,5.3,0.0,1021.6
2008-11-09,52.5,83.2,7.0,0.0,1028.4
2008-11-10,52.5,85.6,6.9,0.002,1028.5
2008-11-11,55.3,84.2,7.9,0.019,1021.9
2008-11-12,55.9,88.1,5.1,0.165,1015.4
2008-11-13,54.0,80.7,7.2,0.273,1012.7
2008-11-14,54.5,70.9,7.6,0.0,1017.3
2008-11-15,53.2,71.9,8.9,0.002,1021.7
2008-11-16,52.8,69.9,8.0,0.002,1021.5
2008-11-17,51.1,70.3,6.7,0.0,1019.5
2008-11-18,50.5,79.6,7.2,0.031,1015.2
2008-11-19,50.7,78.6,5.8,0.0,1017.0
2008-11-20,48.6,76.4,7.2,0.0,1017.8
2008-11-21,53.8,63.4,22.3,0.0,1005.4
2008-11-22,55.1,36.3,25.0,0.0,1000.0
2008-11-23,45.1,47.2,10.2,0.0,1007.1
2008-11-24,44.0,78.6,11.5,0.296,994.9
2008-11-25,42.1,77.4,6.8,0.061,1003.1
2008-11-26,42.0,68.6,7.6,0.002,1018.2
2008-11-27,42.3,64.0,11.3,0.0,1020.6
2008-11-28,47.9,76.7,11.3,0.529,1000.1
2008-11-29,44.9,86.5,10.0,0.814,997.6
2008-11-30,44.3,87.6,9.9,0.92,999.4
2008-12-01,45.5,75.4,15.0,0.435,999.2
2008-12-02,41.2,73.9,7.9,0.0,1008.8
2008-12-03,40.8,66.2,7.2,0.0,1008.6
2008-12-04,43.0,74.1,11.6,0.013,1006.4
2008-12-05,52.2,72.5,19.2,0.094,1001.0
2008-12-06,50.8,52.6,15.8,0.0,1008.9
2008-12-07,44.5,64.2,8.1,0.0,1018.1
2008-12-08,41.9,66.3,7.6,0.002,1024.4
2008-12-09,41.6,69.8,8.2,0.078,1018.9
2008-12-10,45.4,89.8,9.9,1.536,1004.3
2008-12-11,43.8,90.4,7.4,1.191,1001.3
2008-12-12,43.1,74.7,7.7,0.001,1004.8
2008-12-13,42.3,82.7,8.1,0.024,1007.8
2008-12-14,50.9,82.8,19.4,1.505,999.4
2008-12-15,47.9,83.5,13.0,0.537,1003.1
2008-12-16,46.3,86.6,12.8,1.785,1007.2
2008-12-17,45.5,83.5,8.2,0.053,1008.2
2008-12-18,44.0,71.1,9.3,0.0,1009.7
2008-12-19,45.4,67.5,8.3,0.0,1018.2
2008-12-20,47.2,63.8,8.8,0.0,1022.5
2008-12-21,47.0,75.4,8.0,0.0,1024.3
2008-12-22,45.5,77.7,7.5,0.002,1027.2
2008-12-23,45.4,83.0,6.4,0.0,1026.3
2008-12-24,45.1,82.4,6.8,0.004,1026.6
2008-12-25,46.0,85.7,12.1,0.352,1017.0
2008-12-26,47.4,49.5,22.0,0.033,1018.0
2008-12-27,44.9,56.6,14.3,0.0,1022.7
2008-12-28,38.8,59.3,16.9,0.0,1022.1
2008-12-29,38.7,64.0,9.0,0.0,1025.4
2008-12-30,47.7,76.8,7.9,0.021,1030.0
2008-12-31,46.7,82.1,7.8,0.067,1028.9
2009-01-01,45.5,87.3,7.2,0.054,1021.2
2009-01-02,41.6,78.7,6.5,0.002,1016.9
2009-01-03,41.5,73.4,7.2,0.002,1015.4
2009-01-04,39.6,75.5,7.4,0.002,1015.5
2009-01-05,36.7,67.1,7.3,0.0,1011.0
2009-01-06,38.2,75.4,8.0,0.316,1010.0
2009-01-07,40.2,85.9,10.4,0.507,1008.7
2009-01-08,42.2,85.9,6.8,0.164,1017.4
2009-01-09,46.3,74.2,11.7,0.043,1022.3
2009-01-10,43.3,73.1,7.2,0.0,1022.6
2009-01-11,42.9,69.3,7.0,0.002,1027.0
2009-01-12,42.5,68.6,7.5,0.002,1025.8
2009-01-13,42.2,65.7,7.1,0.0,1016.8
2009-01-14,42.3,61.6,7.1,0.002,1009.3
2009-01-15,42.7,68.9,8.6,0.0,1013.8
2009-01-16,42.3,71.7,7.0,0.0,1022.2
2009-01-17,43.0,75.1,12.1,0.002,1023.3
2009-01-18,43.8,78.0,16.8,0.0,1017.8
2009-01-19,50.0,75.0,13.8,0.197,1007.9
2009-01-20,50.3,83.1,10.4,0.408,996.8
2009-01-21,45.0,61.9,13.2,0.0,1002.4
2009-01-22,43.3,57.9,9.1,0.0,1005.4
2009-01-23,43.8,78.9,19.9,0.311,995.8
2009-01-24,46.7,77.4,10.4,0.113,986.2
2009-01-25,45.2,73.7,10.9,0.0,995.4
2009-01-26,45.6,79.7,15.6,0.903,995.5
2009-01-27,44.5,71.4,9.7,0.002,1001.1
2009-01-28,43.7,66.5,7.3,0.0,1007.0
2009-01-29,42.6,68.4,7.7,0.002,1011.2
2009-01-30,42.6,76.7,6.6,0.0,1015.1
2009-01-31,43.7,77.7,8.4,0.003,1010.8
2009-02-01,45.9,75.3,13.0,0.048,1003.1
2009-02-02,47.8,83.1,14.8,1.077,999.5
2009-02-03,49.3,81.0,7.9,0.093,999.2
2009-02-04,48.8,89.9,6.2,0.327,1000.6
2009-02-05,49.2,89.4,6.8,0.124,1002.3
2009-02-06,51.6,90.2,15.4,0.554,994.8
2009-02-07,45.2,84.3,9.5,0.084,988.9
2009-02-08,44.0,63.7,12.1,0.0,994.8
2009-02-09,46.2,57.9,11.7,0.0,1008.3
2009-02-10,51.0,56.7,20.2,0.0,1007.5
2009-02-11,47.5,31.1,18.8,0.0,1006.9
2009-02-12,42.4,41.4,18.4,0.0,1009.9
2009-02-13,39.9,40.4,13.5,0.0,1013.0
2009-02-14,38.2,53.9,8.9,0.0,1015.1
2009-02-15,38.2,49.8,11.0,0.0,1021.6
2009-02-16,40.6,63.0,12.7,0.0,1021.5
2009-02-17,41.6,61.5,9.1,0.0,1016.0
2009-02-18,44.3,66.3,12.3,0.0,1013.4
2009-02-19,44.5,69.5,5.9,0.0,1018.6
2009-02-20,44.1,63.3,13.8,0.0,1024.2
2009-02-21,46.8,64.5,8.7,0.0,1023.1
2009-02-22,45.6,68.1,10.9,0.0,1019.1
2009-02-23,46.7,69.7,12.8,0.0,1012.4
2009-02-24,46.8,60.9,10.9,0.0,1014.4
2009-02-25,45.4,64.1,9.1,0.0,1025.5
2009-02-26,45.2,71.2,7.8,0.0,1022.7
2009-02-27,49.3,70.6,10.1,0.0,1015.5
2009-02-28,49.3,80.2,11.4,0.0,1017.7
2009-03-01,51.4,89.3,6.3,0.289,1013.8
2009-03-02,51.1,86.9,12.3,0.047,1013.5
2009-03-03,49.7,82.0,8.0,0.0,1013.0
2009-03-04,46.4,89.8,7.7,0.815,998.1
2009-03-05,45.1,79.6,13.5,0.497,979.2
2009-03-06,48.1,66.8,13.0,0.058,988.7
2009-03-07,50.7,50.8,14.6,0.0,1001.3
2009-03-08,51.2,54.8,13.0,0.0,1009.3
2009-03-09,55.9,31.6,19.9,0.0,1011.1
2009-03-10,50.9,43.9,18.8,0.0,1016.4
2009-03-11,51.8,61.5,11.7,0.0,1013.8
2009-03-12,49.7,59.6,12.9,0.0,1021.9
2009-03-13,51.8,67.5,11.4,0.0,1017.4
2009-03-14,52.7,77.6,8.1,0.002,1019.5
2009-03-15,54.2,78.3,7.6,0.0,1020.6
2009-03-16,53.8,64.7,12.8,0.002,1023.9
2009-03-17,52.0,60.5,9.5,0.0,1026.6
2009-03-18,53.5,66.5,7.4,0.0,1021.9
2009-03-19,52.5,73.2,7.2,0.0,1015.3
2009-03-20,46.2,68.9,15.7,0.028,1015.9
2009-03-21,43.6,66.4,9.7,0.002,1020.2
2009-03-22,48.6,53.9,11.9,0.0,1019.5
2009-03-23,51.5,54.2,10.0,0.0,1014.6
2009-03-24,54.7,35.5,23.8,0.0,1002.8
2009-03-25,51.3,37.6,16.6,0.0,1006.5
2009-03-26,53.8,53.3,14.3,0.0,1008.8
2009-03-27,56.8,55.3,18.8,0.0,1008.1
2009-03-28,51.2,83.7,7.9,0.148,1005.1
2009-03-29,50.8,91.3,7.1,1.103,998.9
2009-03-30,51.5,83.9,11.5,0.007,1008.7
2009-03-31,54.5,73.8,14.6,0.036,1009.8
2009-04-01,55.2,86.3,9.5,1.241,1009.3
2009-04-02,54.2,85.5,8.4,0.687,1013.2
2009-04-03,53.3,79.0,10.6,0.001,1018.5
2009-04-04,55.5,70.7,9.5,0.0,1018.0
2009-04-05,57.9,70.8,6.6,0.011,1018.4
2009-04-06,57.8,76.1,7.9,0.009,1016.4
2009-04-07,54.7,79.9,9.4,0.002,1014.3
2009-04-08,55.3,82.6,10.1,0.0,1016.2
2009-04-09,58.0,73.8,7.8,0.0,1016.1
2009-04-10,60.1,67.7,13.8,0.0,1012.1
2009-04-11,61.3,57.3,17.5,0.004,1009.3
2009-04-12,60.1,66.8,13.5,0.096,1006.7
2009-04-13,61.2,57.5,11.5,0.0,1004.5
2009-04-14,60.0,65.3,9.8,0.0,1007.7
2009-04-15,55.9,78.7,10.4,0.066,1012.3
2009-04-16,54.4,85.1,12.7,1.055,1011.4
2009-04-17,53.4,79.2,11.6,0.016,1011.0
2009-04-18,52.8,77.0,8.4,0.042,1012.6
2009-04-19,55.2,79.0,7.8,0.199,1015.2
2009-04-20,55.7,82.2,5.7,0.013,1016.1
2009-04-21,59.6,68.6,8.0,0.0,1013.9
2009-04-22,63.9,60.0,9.4,0.0,1013.3
2009-04-23,62.2,62.6,12.8,0.002,1011.4
2009-04-24,60.2,63.1,15.3,0.0,1015.4
2009-04-25,60.0,59.6,18.2,0.0,1015.7
2009-04-26,57.3,83.3,13.4,0.897,1011.8
2009-04-27,55.9,87.4,9.8,0.823,1004.4
2009-04-28,59.7,62.9,17.2,0.068,1002.7
2009-04-29,59.1,45.1,25.9,0.004,1007.5
2009-04-30,58.5,45.9,12.3,0.0,1011.9
2009-05-01,60.3,56.5,9.9,0.0,1015.2
2009-05-02,63.7,56.0,10.6,0.0,1018.0
2009-05-03,62.7,65.6,8.5,0.021,1019.7
2009-05-04,61.3,75.2,7.7,0.033,1016.5
2009-05-05,60.9,68.0,12.6,0.0,1017.1
2009-05-06,62.4,65.4,11.2,0.002,1018.5
2009-05-07,60.4,80.8,9.5,0.0,1019.6
2009-05-08,61.4,81.4,8.4,0.001,1020.8
2009-05-09,62.6,78.2,11.5,0.0,1020.6
2009-05-10,62.4,66.3,10.9,0.001,1019.3
2009-05-11,63.1,67.3,12.0,0.0,1018.0
